"grad.rhs_ita.1" "grad.rhs_ita.2" "grad.rhs_ita.3" "grad.rhs_ita.4" "grad.rhs_ita.5" "grad.rhs_ita.6" "grad.rhs_ita.7" "grad.rhs_ita.8" "grad.rhs_ita.9" "grad.rhs_ita.10" "grad.rhs_ita.11" "grad.rhs_ita.12" "grad.rhs_ita.13" "grad.rhs_ita.14" "grad.rhs_ita.15" "grad.rhs_ita.16" "grad.rhs_ita.17" "grad.rhs_ita.18" "grad.rhs_ita.19" "grad.rhs_ita.20" "grad.rhs_ita.21" "grad.rhs_ita.22" "grad.rhs_ita.23" "grad.rhs_ita.24" "grad.rhs_ita.25" "grad.rhs_ita.26" "grad.rhs_ita.27" "grad.rhs_ita.28" "grad.rhs_ita.29" "grad.rhs_ita.30" "grad.rhs_ita.31" "grad.rhs_ita.32" "grad.rhs_ita.33" "grad.rhs_ita.34" "grad.rhs_ita.35" "grad.rhs_ita.36" "grad.rhs_ita.37" "grad.rhs_ita.38" "grad.rhs_ita.39" "grad.rhs_ita.40" "grad.rhs_ita.41" "grad.rhs_ita.42" "grad.rhs_ita.43" "grad.rhs_ita.44" "grad.rhs_ita.45" "grad.rhs_ita.46" "grad.rhs_ita.47" "grad.rhs_ita.48" "grad.rhs_ita.49" "grad.rhs_ita.50" "grad.rhs_ita.51" "grad.rhs_ita.52" "grad.rhs_ita.53" "grad.rhs_ita.54" "grad.rhs_ita.55" "grad.rhs_ita.56" "grad.rhs_ita.57" "grad.rhs_ita.58" "grad.rhs_ita.59" "grad.rhs_ita.60" "grad.rhs_ita.61" "grad.rhs_ita.62" "grad.rhs_ita.63" "grad.rhs_ita.64" "grad.rhs_ita.65" "grad.rhs_ita.66" "grad.rhs_ita.67" "grad.rhs_ita.68" "grad.rhs_ita.69" "grad.rhs_ita.70" "grad.rhs_ita.71" "grad.rhs_ita.72" "grad.rhs_ita.73" "grad.rhs_ita.74" "grad.rhs_ita.75" "grad.rhs_ita.76" "grad.rhs_ita.77" "grad.rhs_ita.78"
"2" 0.000486619362579695 0.000536869855258176 0.000636163779440997 0.000797624862637141 0.00104151925427596 0.0013955784894044 0.00189462153369763 0.00257894803368261 0.00349122458509715 0.00467204112029084 0.00615481166576119 0.00796098352226096 0.0100964361438013 0.0125495485351416 0.0152909289870168 0.0182744778406828 0.0214393851287346 0.0247127729573184 0.0280128315298596 0.0312781111357968 0.0343535726245912 0.0371953867608519 0.0397230340098317 0.0418660918030759 0.0435672046564412 0.0447842655586636 0.0454917567283392 0.0456812472196818 0.0453610822529172 0.0445553271012756 0.0433020509953921 0.0416510577664764 0.0396611920097859 0.037397371725123 0.0349275170877424 0.0323195548092078 0.0296386731764998 0.0269449812566531 0.0242916875626162 0.0217238632455637 0.0192777999797764 0.0169809213689668 0.0148521659432561 0.0129027339407321 0.0111370801366912 0.00955403919967356 0.00814798475068726 0.00690994411038878 0.00582861354967366 0.0048912405274357 0.00408435786199349 0.00339436907654663 0.00280799416632372 0.00231259119252681 0.00189637213837193 0.00154853216837533 0.00125931056346306 0.00101999978845265 0.000822916865577038 0.000661348818192127 0.000529481633544258 0.000422320100518565 0.000335604068504792 0.000265725162528743 0.00020964676517764 0.000164829109671731 0.000129160585886332 0.000100895806023791 7.86005746851094e-05 6.11036286086074e-05 4.74548279297865e-05 3.68893714282828e-05 2.87975548913493e-05 2.26995800814706e-05 1.82249405932471e-05 1.50959514576841e-05 1.31150451541659e-05 1.21555228694679e-05
"3" 3.41906787785473e-05 3.8029681810471e-05 4.5800021826533e-05 5.88288756562224e-05 7.93091244572038e-05 0.000110543532625539 0.000157235078954926 0.000225779676356415 0.000324508054051516 0.000463827251608976 0.000656230735668803 0.000916170980585662 0.00125980482283096 0.00170462026289636 0.00226893717352357 0.00297125835852765 0.00382944694232629 0.00485972693191232 0.00607553982149143 0.00749249579623775 0.00909935069861513 0.0109033884098275 0.0128954623920323 0.0150589022902763 0.0173694310044782 0.0197954739266988 0.0222988571573901 0.0248358643763093 0.0273585985655859 0.0298165768331471 0.0321584751676694 0.0343339352068991 0.0362953464140673 0.0379995232983516 0.0394092070747965 0.0404943330014646 0.0412330173156451 0.0416122303349543 0.0416281344647624 0.0412860775918034 0.0406002440413216 0.039592977494742 0.0382938034562181 0.0367381930482228 0.0349661244717965 0.0330205120035395 0.0309455829513381 0.0287852884086961 0.0265818321765336 0.0243743930500651 0.0221980992890551 0.0200832923187903 0.0180550923480447 0.0161332548279532 0.0143322864185931 0.0126617744562303 0.0111268757839484 0.00972890906731133 0.00846599833372835 0.00733372290554458 0.00632573846012485 0.00543434412313541 0.00465098010457016 0.00396664865136931 0.00337225763318807 0.00285889082694701 0.00241801206308053 0.00204161210518552 0.00172230776501598 0.0014534026107217 0.0012289179752157 0.00104360202964559 0.000892923616405666 0.000773056449969018 0.000680858263802031 0.000613848547218107 0.000570187692841932 0.000548659662267828
"4" 1.31038226882933e-06 1.46613511282362e-06 1.78660459976256e-06 2.33557630230598e-06 3.22303533040255e-06 4.62454815934207e-06 6.80899425100695e-06 1.01755373393602e-05 1.53005383413869e-05 2.29950873297758e-05 3.43741633391401e-05 5.0938976583261e-05 7.46742717892554e-05 0.000108161595620411 0.000154707358431435 0.000218481101890883 0.000304655336875877 0.000419534404212629 0.000570656649419549 0.000767483910362267 0.00101857547934076 0.00133610896167068 0.00173239347244426 0.00222046121081443 0.00281366750465754 0.00352518041687413 0.00436737164762178 0.00535113048691112 0.0064851320991863 0.0077750993663931 0.00922310288081687 0.0108269457063278 0.0125796778163606 0.0144692796878053 0.0164785458163 0.018585187703335 0.0207621631661501 0.0229782257483585 0.0251986756265915 0.0273862826152542 0.0295023433204844 0.0315078285541101 0.0333645738769505 0.0350364654437976 0.0364905748347557 0.0376981998381624 0.0386357727301279 0.0392856030516442 0.0396364279006613 0.0396837491677737 0.0394299439480047 0.0388841416942546 0.0380618697468781 0.0369844778429991 0.035678362063115 0.0341740190853337 0.0325049718758817 0.0307066169698156 0.0288150499905172 0.0268659287614286 0.024893431369182 0.0229293595612029 0.0210024263981664 0.0191377523725157 0.0173565780158634 0.0156761853011968 0.01411000666168 0.0126678904658733 0.0113564859226877 0.0101797085896919 0.0091392493399848 0.00823509388472468 0.00746602571003063 0.00683009159092686 0.00632501489955887 0.00594854718207748 0.00569875263823821 0.00557422311618604
"5" 2.43537589550212e-08 2.73752705919402e-08 3.36697773223421e-08 4.46306508359743e-08 6.27357720986346e-08 9.21069800068431e-08 1.39384510423611e-07 2.15030807650976e-07 3.35219070688727e-07 5.24519240065242e-07 8.1967735239777e-07 1.27489900582741e-06 1.96919161681991e-06 3.01648217727957e-06 4.57939190690359e-06 6.8877015235492e-06 1.02626671784436e-05 1.51484313038339e-05 2.215179045351e-05 3.21179355156874e-05 4.60733331861959e-05 6.5483399675166e-05 9.22025905344165e-05 0.000128599522450649 0.00017765512035883 0.000243063845753651 0.000329332165327402 0.000441866553487529 0.00058704155016504 0.000772236941712376 0.00100583225413932 0.00129714670577589 0.00165631379158269 0.00209408192423338 0.00262153608889476 0.00324974019033707 0.00398930543809526 0.00484989633338651 0.00583969207504437 0.00696482690575203 0.00822883748641541 0.00963214829792031 0.0111716269459476 0.0128402398948786 0.0146268356045057 0.0165160765228269 0.0184885343143707 0.0205209546184034 0.0225866891394399 0.0246562845731123 0.0266982102982947 0.0286797003458075 0.0305676801721565 0.0323297453651492 0.0339351575916647 0.0353558227566819 0.0365672172844266 0.0375492304194873 0.0382868932340831 0.0387709684056795 0.0389983786497349 0.0389724558958655 0.0387029979157172 0.038206124257975 0.0375039291643788 0.0366239357398338 0.0355983630209689 0.0344632255258387 0.0332572929258887 0.0320209449835424 0.0307949630248878 0.0296193031548104 0.0285318975517533 0.0275675282402779 0.026756812924297 0.0261253354028481 0.0256929447235178 0.0254732385956835
"6" 2.08063849193662e-10 2.34786191115717e-10 2.91016640303541e-10 3.90253757697486e-10 5.57092957496102e-10 8.33780509550144e-10 1.2910746041998e-09 2.04562194704218e-09 3.28721237005224e-09 5.32101627936972e-09 8.63257616922935e-09 1.39873535244768e-08 2.25825653326627e-08 3.6277537415278e-08 5.79406879601866e-08 9.19676200831364e-08 1.45047039363011e-07 2.27281012936143e-07 3.53805360693779e-07 5.47557404202821e-07 8.40575418293185e-07 1.28166105575961e-06 1.94053083196223e-06 2.91690866717904e-06 4.35198538936592e-06 6.44355640644981e-06 9.46570919437371e-06 1.3794010522214e-05 1.99371724604927e-05 2.85761289120647e-05 4.061129931077e-05 5.72185200530047e-05 7.99136556714987e-05 0.000110625235858456 0.000151773589040442 0.00020635386567618 0.000278019098457968 0.000371158097710842 0.000490961629077158 0.000643469101863198 0.000835587073349887 0.00107507042656476 0.00137045728484709 0.0017309497404711 0.00216623440183994 0.00268623963555329 0.00330083013307508 0.00401944389827829 0.00485068165837732 0.00580186368295434 0.0068785736283919 0.00808421286015228 0.00941959131857283 0.0108825820299946 0.01246786557758 0.0141667881247951 0.0159673519676956 0.0178543512641997 0.0198096578634487 0.0218126534549555 0.0238407950704848 0.0258702918456975 0.0278768624543266 0.0298365353454403 0.0317264484198325 0.0335256016293757 0.0352155156811964 0.0367807529963298 0.0382092635786716 0.0394925285301614 0.0406254873129207 0.0416062508137549 0.0424356196703297 0.0431164446167323 0.0436528809567961 0.0440496007674949 0.0443110323835105 0.044440695949375
"7" 7.91976741796635e-13 8.96708031188755e-13 1.11897192962025e-12 1.5157457781128e-12 2.19296784043175e-12 3.33748221538212e-12 5.27237084365697e-12 8.55021874544923e-12 1.41081313480435e-11 2.35233634671856e-11 3.94330191759457e-11 6.62213559304689e-11 1.11142809688292e-10 1.86151658452149e-10 3.10871076869902e-10 5.17386753830552e-10 8.57940636808464e-10 1.41719891949789e-09 2.33167741047002e-09 3.82342082868697e-09 6.23395352276347e-09 1.01189137810231e-08 1.63465950417154e-08 2.62730349790319e-08 4.20002811461561e-08 6.67615428530105e-08 1.05489753714589e-07 1.65648049366452e-07 2.58429550437735e-07 4.00471008304211e-07 6.16271587846455e-07 9.41565247687121e-07 1.42796306809716e-06 2.14925956710073e-06 3.20988193693488e-06 4.75604828222244e-06 6.99028237208715e-06 1.01899964777835e-05 1.47308847447541e-05 2.11158471240321e-05 3.00100641095683e-05 4.22826385286987e-05 5.90548848073721e-05 8.17548533275555e-05 0.000112177009377301 0.000152545136676938 0.000205575516853805 0.000274536285459696 0.000363297649080135 0.000476366466877099 0.000618897686516375 0.000796674439396919 0.00101604842011826 0.00128383267514234 0.00160714025514862 0.00199316444142116 0.00244889945552606 0.00298080461814833 0.00359441963810138 0.00429394377718694 0.00508179665392967 0.00595818297381242 0.00692068706218181 0.00796392533956877 0.00907928552446147 0.0102547801966412 0.0114750393310546 0.0127214615160475 0.0139725368322032 0.0152043458362821 0.0163912288631836 0.017506608162555 0.0185239327413935 0.0194177031185088 0.0201645218983748 0.0207441078706438 0.0211402080061983 0.0213413446192509
"8" 1.31479798111766e-15 1.49314709943402e-15 1.87447059422184e-15 2.56208042626496e-15 3.75144676995626e-15 5.79523457390111e-15 9.32007205963076e-15 1.54317795535272e-14 2.6072616478039e-14 4.46402545749316e-14 7.70581168608459e-14 1.33625123173696e-13 2.32211477148226e-13 4.03776048597224e-13 7.01877705197737e-13 1.21903395867495e-12 2.11477151817445e-12 3.66355208186635e-12 6.33632105847956e-12 1.09476507517777e-11 1.88497551975828e-11 3.23811257506924e-11 5.5476929137173e-11 9.47548564176083e-11 1.61285706890968e-10 2.73486266375971e-10 4.61810837230788e-10 7.7630037222209e-10 1.2986302847434e-09 2.16117292837957e-09 3.57688883288503e-09 5.88576052678294e-09 9.62622285745439e-09 1.56439349369999e-08 2.52556733643138e-08 4.04935803804552e-08 6.44650243229838e-08 1.01876516363459e-07 1.59787049979036e-07 2.48677331498922e-07 3.83946795525786e-07 5.87979647230748e-07 8.92953167554049e-07 1.34459358790584e-06 2.00711264386949e-06 2.96957483344269e-06 4.35394211221686e-06 6.32500701646343e-06 9.10234206051176e-06 1.29742459066142e-05 1.83134384306421e-05 2.55939335971914e-05 3.54080946240238e-05 4.84823569795083e-05 6.56895176642697e-05 8.80548862982908e-05 0.000116753057626866 0.000153091710176837 0.000198478801215957 0.000254369963819788 0.000322193953697021 0.000403255729714652 0.000498619184280352 0.000608974545588374 0.000734498782574199 0.000874720535832901 0.00102840363926364 0.00119346461049758 0.00136693905872161 0.00154500945690827 0.00172310211917619 0.00189605484601197 0.0020583492455688 0.00220439417659628 0.00232884016482208 0.00242690000182685 0.00249464874142672 0.00252927725495423
"9" 9.36792668320596e-19 1.06676968385619e-18 1.34651846467321e-18 1.85554209439537e-18 2.74659818679674e-18 4.30083842219473e-18 7.02985887756459e-18 1.18614686272557e-17 2.04758041266223e-17 3.59122877129684e-17 6.36659068186401e-17 1.1366985783467e-16 2.0388680735188e-16 3.66822115121221e-16 6.61344174802168e-16 1.19413571384917e-15 2.15859718567622e-15 3.90531308292813e-15 7.0694637778355e-15 1.28112295086e-14 2.31843074479734e-14 4.19439168540437e-14 7.58261987374581e-14 1.36914518790246e-13 2.46811587397442e-13 4.43992388750075e-13 7.9669202699218e-13 1.42536112040852e-12 2.54154229449834e-12 4.51471788188379e-12 7.9864206367434e-12 1.40635259695052e-11 2.46430076556455e-11 4.29528885785282e-11 7.44451713074081e-11 1.28255767812537e-10 2.19567634258551e-10 3.7339577056904e-10 6.30582786907644e-10 1.05718602469162e-09 1.75899545443816e-09 2.90369783546637e-09 4.7542540720707e-09 7.71843795551018e-09 1.24212334631689e-08 1.9808902510809e-08 3.12959390047316e-08 4.89686198490163e-08 7.58610702670078e-08 1.16321055610736e-07 1.76482169538466e-07 2.64855456110109e-07 3.93045237954407e-07 5.76579335319774e-07 8.35821412910182e-07 1.19690197635079e-06 1.69256495121613e-06 2.36278130052008e-06 3.25493511621189e-06 4.42334974649161e-06 5.92790369195452e-06 7.83150220209378e-06 1.01962344201832e-05 1.3078167336097e-05 1.65209081531487e-05 2.05482948109381e-05 2.51568239591747e-05 3.0308655589874e-05 3.59261929652099e-05 4.1889274202429e-05 4.80358888194318e-05 5.4167034495747e-05 6.00558759574527e-05 6.54608146044862e-05 7.01415078984025e-05 7.38763879566062e-05 7.64799083159835e-05 7.78176592655321e-05
"" 0.00489207544530185 0.00599877991765486 0.00736641124737834 0.00904877906183875 0.0111066717870895 0.0136068314254928 0.0166198894368909 0.0202147610940708 0.0244207266868991 0.0291996083575105 0.0344346196450112 0.0399102515885097 0.0453017849537173 0.0501836462160675 0.0541440990080256 0.0569627070335555 0.058528270933761 0.058824889309072 0.0579243718721383 0.055969386377715 0.0531479333220752 0.0496503890422405 0.0456687199399921 0.0413936471443929 0.0370020364912056 0.0326477088812599 0.0284558480227288 0.0245172732082843 0.0208904777519177 0.0176110925266492 0.0146950750463657 0.012142005323877 0.00993865074492295 0.00806235490724195 0.00648398629882507 0.00517138207798033 0.00409160711799599 0.0032124914871972 0.002503735568533 0.00193761853721027 0.0014892112427061 0.00113675610730453 0.000861813446327661 0.000648941975050473 0.000485351467146989 0.000360558489701347 0.000266062759572239 0.000195043224419052 0.000142059859297513 0.000102815986207936 7.39525650473992e-05 5.28692790931527e-05 3.75714809987616e-05 2.65385426171299e-05 1.86276386246984e-05 1.29896451057532e-05 8.99687912035609e-06 6.18781852474281e-06 4.22503806510017e-06 2.86393307963881e-06 1.92811244555785e-06 1.28992356880812e-06 8.57989996428787e-07 5.67689847452565e-07 3.73830221788041e-07 2.45092190958939e-07 1.59850498856355e-07 1.03566789377191e-07 6.65640382160258e-08 4.23800547898455e-08 2.669167885627e-08 1.66083258059533e-08 1.02618559653769e-08 6.38807894994224e-09 4.06797293472807e-09 2.69071243223218e-09 1.87697635809347e-09 1.40211257363189e-09
"" 0.00042538825461738 0.000536275937989948 0.000682131981277721 0.000875072804775955 0.00113170698936709 0.00147487821248245 0.00193610530758298 0.0025584974528953 0.00339302081132122 0.00449437440183374 0.00591772707764826 0.00770841723611678 0.00988602274545475 0.0124236793838605 0.0152536388515688 0.0183148336638947 0.0215360528203037 0.024836478194127 0.0281320694360949 0.0313420912078323 0.0343925268626411 0.0372016757649454 0.0396883773633157 0.0417836141141041 0.0434339857247826 0.044603960225891 0.0452767341309328 0.0454483743555063 0.0451240738322421 0.0443244970876289 0.0430847508855502 0.0414520560661008 0.0394829526512585 0.0372405356596141 0.0347923041766211 0.0322058474920552 0.0295456570601977 0.0268709365991534 0.0242339846074275 0.0216791798788964 0.019242966576982 0.0169535044685857 0.0148303954069041 0.0128854311602911 0.0111235915201561 0.00954415880474008 0.00814161230347851 0.00690644148847516 0.00582709098822815 0.00489085680689171 0.00408446870076902 0.00339457317334467 0.00280811059903921 0.00231254777993659 0.00189615637803312 0.00154818781983254 0.00125891960043395 0.0010196606677175 0.000822725362925275 0.000661354137226918 0.000529649701107951 0.00042257970806213 0.000335879278387584 0.000265950883548221 0.000209774185690195 0.000164833157136099 0.000129077667139367 0.000100790621446584 7.85235812140087e-05 6.10715505159732e-05 4.74443282647439e-05 3.68393956559788e-05 2.87069044194728e-05 2.2654579580897e-05 1.82786787888817e-05 1.52221263146998e-05 1.32091074871769e-05 1.20580028492014e-05
"" 2.9291653823256e-05 3.77667071479073e-05 4.92497033069496e-05 6.49935327672168e-05 8.6846310231442e-05 0.000117568211435382 0.000161334911399606 0.000224487078351462 0.000315741642574566 0.000446481704658027 0.000631308232774577 0.000887727783952806 0.00123467662769687 0.00168927755472651 0.00226567263374472 0.00298048292786333 0.00384982043640458 0.00488798180617262 0.00610695540223852 0.00751617148223228 0.00912203017956663 0.0109236263714247 0.0129119852145429 0.0150709221854563 0.017377083059553 0.0198003851909124 0.0223048321497568 0.0248481249725667 0.0273815347075348 0.0298530283183104 0.032209372338539 0.0343982276046779 0.0363702580306766 0.0380809704185299 0.03949179839162 0.0405719894699701 0.0412999241353284 0.0416637769915699 0.0416617184167082 0.0413016327946666 0.0405997364937578 0.0395796280990734 0.0382717970262245 0.0367122186943155 0.0349407980310488 0.0329997811501408 0.0309323367581641 0.0287813342313087 0.0265876444460875 0.0243889800188083 0.0222190846900843 0.0201071830272169 0.0180778155796146 0.0161521334549276 0.0143466964052186 0.0126724702983236 0.0111354316495147 0.00973728857815064 0.00847623076987454 0.00734711303883431 0.00634196468647247 0.0054520344383804 0.00466826294365036 0.00398151135626143 0.00338275335608723 0.00286352632048226 0.00241752511024622 0.00203833674367586 0.00171875042958242 0.00145136986259569 0.00122904571951885 0.00104517963344034 0.000895105803974591 0.000775812255145828 0.000683986900927363 0.000616534868801808 0.000571082275061454 0.000546374865116151
"" 1.09242852806503e-06 1.43289254447865e-06 1.90419858461116e-06 2.56724878980824e-06 3.51608838940286e-06 4.89853990895625e-06 6.95132280765947e-06 1.00577844039454e-05 1.47938173703303e-05 2.19955544415092e-05 3.28683246973128e-05 4.90816812952726e-05 7.28235181432957e-05 0.000106745654071003 0.000153990534956952 0.0002186695193648 0.000305872805424665 0.000421754548886779 0.000573657622465661 0.00077024265502637 0.0010215829209724 0.00133887589892244 0.00173425199830449 0.00222061556605219 0.00281130426962854 0.00351965025325362 0.00435844796514589 0.0053391474344998 0.00647087080667618 0.00775970981528126 0.00920791353666188 0.0108131176239832 0.0125676889594661 0.0144584860641452 0.0164678553979746 0.0185734705015043 0.0207484540194892 0.0229620064692038 0.0251802462266719 0.0273671714364124 0.0294844988443314 0.0314924091783169 0.0333518388623628 0.0350258555481769 0.0364809328644009 0.0376881126439723 0.0386237806774593 0.0392699177224126 0.0396151492573984 0.0396551728256226 0.0393927780497401 0.0388376018157672 0.0380057498656944 0.0369203428676889 0.0356099481173538 0.0341064046201823 0.0324436052596868 0.0306563356630224 0.0287791990732967 0.0268461390375686 0.0248899564150845 0.0229404678824898 0.0210238713800578 0.0191624744160586 0.0173746065836223 0.0156763422708719 0.0140910034397024 0.0126379552238063 0.0113271452884781 0.0101611690247623 0.00913728236484544 0.00824926282795364 0.00749224056947505 0.00686393281956434 0.00636045264365845 0.00597785839274273 0.00571395325390943 0.00557002637388691
"" 2.14513252139613e-08 2.8029107332913e-08 3.73786700933132e-08 5.0905341141076e-08 7.0842392312534e-08 1.00804247417335e-07 1.46752518959289e-07 2.18653569037745e-07 3.32361143266781e-07 5.12542311693152e-07 7.97403978480946e-07 1.24457075465022e-06 1.93783392097879e-06 2.99320943265582e-06 4.5691408238463e-06 6.89332493326856e-06 1.02837698968301e-05 1.51788162770653e-05 2.21777708802017e-05 3.2094065848096e-05 4.60221645952738e-05 6.53989318631308e-05 9.2082444251574e-05 0.000128447697110805 0.000177484215334466 0.000242894464113423 0.000329185612990665 0.000441762360332045 0.000587012184569329 0.000772331977614718 0.00100611415450203 0.00129767090936053 0.001657080443816 0.00209497468768604 0.00262239603437025 0.00325042857258791 0.00398973715642123 0.00485006541930744 0.00583967656000154 0.00696476293610246 0.00822895997536391 0.00963286792259969 0.0111735073378306 0.0128439261387643 0.0146329350829127 0.016524996950078 0.0185003555839117 0.0205354807389523 0.0226034176916456 0.0246743660866027 0.0267164432052386 0.0286965711990581 0.0305814741094352 0.0323389661860996 0.0339389291956876 0.0353540654772497 0.0365607058153625 0.0375394889731284 0.0382758869460591 0.0387610578925245 0.038992600538174 0.0389734932254126 0.0387116054422812 0.0382192103096086 0.0375123913077893 0.0366127537893705 0.0355621377483453 0.0344095111343471 0.0332003061755631 0.0319754098462725 0.0307707395329996 0.0296173918634385 0.0285482103604463 0.027600201762717 0.0268062332289901 0.0261962035202426 0.0257994471259475 0.0256475893119809
"" 1.86606290242073e-10 2.21332586067763e-10 2.79265145968907e-10 3.72619505247708e-10 5.22657319694385e-10 7.66118902611886e-10 1.16661635762468e-09 1.83448004337501e-09 2.95898316996494e-09 4.86069609089018e-09 8.0734435129968e-09 1.34617455580249e-08 2.23719564433362e-08 3.67917957930152e-08 5.96019256551003e-08 9.5203872368926e-08 1.50197837326939e-07 2.34432145868237e-07 3.62614088370358e-07 5.56769937521695e-07 8.49899784628869e-07 1.29009893397312e-06 1.94664796372607e-06 2.91880599815538e-06 4.34731051311571e-06 6.42950957467744e-06 9.43889953490942e-06 1.37505458588446e-05 1.98736333272017e-05 2.84904815639258e-05 4.05036214538434e-05 5.70907511913575e-05 7.97667186284887e-05 0.000110453084047562 0.000151565020128174 0.000206093854961668 0.000277687223375564 0.000370724546083808 0.000490378146518054 0.000642651687269108 0.000834415830408574 0.00107341190167191 0.00136817805715327 0.00172793123976766 0.00216238548048624 0.00268149985047759 0.00329517583756718 0.0040129457754325 0.00484352429439117 0.00579432256598766 0.00687094084660654 0.00807665174624211 0.00941193989924278 0.0108746111598885 0.0124596338608099 0.0141587267767213 0.015960291496512 0.0178494705935406 0.0198083328264519 0.0218163238784575 0.0238509340305319 0.0258880442821181 0.0279024844332848 0.0298686713369638 0.0317612708445323 0.0335561916939691 0.0352336872273702 0.0367779811992135 0.0381764656838753 0.0394198599421951 0.0405022640361734 0.0414213299951441 0.0421895895371842 0.0428406562801793 0.0434133800417136 0.0439496089470235 0.0444936916843852 0.0450924546085832
"" 3.61168204764584e-12 3.50128393302609e-12 3.56710082133091e-12 3.83452325179419e-12 4.36669836504528e-12 5.28906449697577e-12 6.84110906479937e-12 9.48036360087781e-12 1.39973083497979e-11 2.17638365145081e-11 3.52207116954073e-11 5.8631744084929e-11 9.92292458246226e-11 1.68743712523149e-10 2.85949088838912e-10 4.82350227249531e-10 8.09823043812700e-10 1.35304673570017e-09 2.2494251564316e-09 3.72055187164584e-09 6.12143649792002e-09 1.00157236308967e-08 1.6290681447748e-08 2.63310906640754e-08 4.22781315889594e-08 6.74100501149586e-08 1.06694346778101e-07 1.67603604673406e-07 2.61319026985833e-07 4.04420396340849e-07 6.21295134991425e-07 9.4753269614078e-07 1.43466405756245e-06 2.15664177166808e-06 3.21816691705124e-06 4.76593200509522e-06 7.00328407617073e-06 1.02088326583856e-05 1.47596685242192e-05 2.11597341540186e-05 3.00754081487524e-05 4.23782426670336e-05 5.91926796302002e-05 8.19502323292314e-05 0.000112448308099797 0.000152911302654827 0.000206052694286082 0.000275139229529899 0.000364039731009154 0.000477258380303271 0.00061994507860059 0.000797873500023574 0.00101737968958095 0.00128527704604786 0.00160871115882659 0.00199494103235068 0.00245106951887036 0.00298371656662103 0.00359864137574343 0.00430026307429368 0.00509107719335172 0.00597122583994331 0.00693804870958223 0.00798568168497957 0.00910475265012006 0.0102822204289352 0.0115014425409669 0.012742356017225 0.0139818427272775 0.0151943253650178 0.0163525594114579 0.0174287467236625 0.0184039072596089 0.019275108729744 0.0200460715149441 0.0207257428650385 0.0213276365848819 0.0218691662115841
"" 2.3021000346267e-16 5.3667156509459e-16 1.09538060924104e-15 2.02352559268888e-15 3.49748084351679e-15 5.84683863911606e-15 9.77287255233621e-15 1.68490574682205e-14 3.01217907062227e-14 5.51596151909808e-14 1.02172802485465e-13 1.89043325470118e-13 3.45014722414651e-13 6.13362568231897e-13 1.05508806427317e-12 1.76611773778437e-12 2.89777371779013e-12 4.69437122896399e-12 7.56332378687624e-12 1.22074327034731e-11 1.98684062757324e-11 3.26476788806677e-11 5.40926932389025e-11 9.02531659246151e-11 1.51448247235346e-10 2.5526092109869e-10 4.31578717372753e-10 7.3077341589872e-10 1.23660995364884e-09 2.08676592211342e-09 3.50404283951139e-09 5.8422932492668e-09 9.65115109342622e-09 1.57686756122323e-08 2.54879887790256e-08 4.07916322852464e-08 6.46953002948347e-08 1.01768040899026e-07 1.5891246653353e-07 2.465305439306e-07 3.80032733735971e-07 5.81825878479106e-07 8.8421638607278e-07 1.3331814358435e-06 1.99322690707731e-06 2.95347021780943e-06 4.335345425069e-06 6.30305833904129e-06 9.07527566104726e-06 1.29387853448772e-05 1.82640292591089e-05 2.55219136150747e-05 3.53010187264496e-05 4.83234968407461e-05 6.54581188212575e-05 8.7728275069433e-05 0.000116311685230259 0.000152528679320296 0.000197815648721533 0.00025366827801601 0.00032154200411086 0.000402753152259137 0.000498348790552489 0.000608954073751286 0.000734608132296496 0.000874612080146343 0.00102747673985143 0.00119083680424453 0.00136139187535232 0.00153494032950569 0.00170649073977046 0.00187047919059074 0.00202242861423832 0.00216045456687656 0.00228393980776912 0.00239335922996401 0.00249018465571672 0.00257675763522425
