"grad.rhs_dn.1" "grad.rhs_dn.2" "grad.rhs_dn.3" "grad.rhs_dn.4" "grad.rhs_dn.5" "grad.rhs_dn.6" "grad.rhs_dn.7" "grad.rhs_dn.8" "grad.rhs_dn.9" "grad.rhs_dn.10" "grad.rhs_dn.11" "grad.rhs_dn.12" "grad.rhs_dn.13" "grad.rhs_dn.14" "grad.rhs_dn.15" "grad.rhs_dn.16" "grad.rhs_dn.17" "grad.rhs_dn.18" "grad.rhs_dn.19" "grad.rhs_dn.20" "grad.rhs_dn.21" "grad.rhs_dn.22" "grad.rhs_dn.23" "grad.rhs_dn.24" "grad.rhs_dn.25" "grad.rhs_dn.26" "grad.rhs_dn.27" "grad.rhs_dn.28" "grad.rhs_dn.29" "grad.rhs_dn.30" "grad.rhs_dn.31" "grad.rhs_dn.32" "grad.rhs_dn.33" "grad.rhs_dn.34" "grad.rhs_dn.35" "grad.rhs_dn.36" "grad.rhs_dn.37" "grad.rhs_dn.38" "grad.rhs_dn.39" "grad.rhs_dn.40" "grad.rhs_dn.41" "grad.rhs_dn.42" "grad.rhs_dn.43" "grad.rhs_dn.44" "grad.rhs_dn.45" "grad.rhs_dn.46" "grad.rhs_dn.47" "grad.rhs_dn.48" "grad.rhs_dn.49" "grad.rhs_dn.50" "grad.rhs_dn.51" "grad.rhs_dn.52" "grad.rhs_dn.53" "grad.rhs_dn.54" "grad.rhs_dn.55" "grad.rhs_dn.56" "grad.rhs_dn.57" "grad.rhs_dn.58" "grad.rhs_dn.59" "grad.rhs_dn.60" "grad.rhs_dn.61" "grad.rhs_dn.62" "grad.rhs_dn.63" "grad.rhs_dn.64" "grad.rhs_dn.65" "grad.rhs_dn.66" "grad.rhs_dn.67" "grad.rhs_dn.68" "grad.rhs_dn.69" "grad.rhs_dn.70" "grad.rhs_dn.71" "grad.rhs_dn.72" "grad.rhs_dn.73" "grad.rhs_dn.74" "grad.rhs_dn.75" "grad.rhs_dn.76" "grad.rhs_dn.77" "grad.rhs_dn.78"
"2" -15.8023919455721 -16.6950074893301 -16.4896069017449 -16.0511103943059 -15.231309965196 -13.9070607862045 -12.03383229449 -9.67992229538145 -7.02285264518481 -4.30434364438788 -1.76222806602938 0.429148020739994 2.18476959003153 3.49665825111217 4.39890384213182 4.93207426646068 5.12212245835895 4.97686761601315 8.51678318032113 -1.51815702564615 2.54615050560003 0.936554813097951 -0.919840847458885 -2.94146013942297 -5.02430717344953 -7.04003682003091 -8.83857975013534 -10.2570491500355 -11.1354180450748 -11.3375809904067 -10.7743508862038 -9.42340435903212 -7.34090005026883 -4.66083884703858 -1.58100284155421 1.66231227592853 4.82569027788541 7.68964042126019 10.0833072013283 11.8989105664981 13.0947933613686 13.6885675619243 13.7435670829356 13.3523737649029 12.6207455765486 11.6542468732944 10.548699775214 9.38457073948027 8.22473741788931 7.114762137222 6.08475519161474 5.15203819172204 4.32401886081549 3.60089566009016 2.97798541668626 2.44759557051229 2.00044572682125 1.62668929536711 1.31660560838096 1.06103565196126 0.851627919713991 0.680950106684324 0.542510649679354 0.430723268475004 0.340838473834485 0.268858689101742 0.211448067253507 0.165844015283912 0.129774564280001 0.101383764939213 0.0791660043157211 0.0619093380049929 0.04864746580879 0.0386197398034675 0.0312385041515915 0.0260630720354268 0.0227797102427547 0.0211872484575478
"3" -3.48370857251991 -3.64976808330158 -3.8541900414523 -4.14909155281577 -4.51672936297291 -4.93377192206211 -5.37316149858919 -5.8068269043898 -6.20831292171765 -6.55410119098068 -6.82304081014598 -6.99460951214732 -7.04773405793119 -6.96175143911264 -6.71982118418917 -6.31360006647519 -5.74724033744364 -5.03910397643216 -3.4640292628843 -4.3919876075926 -2.4450376067495 -1.59531484511199 -0.816196444884444 -0.143334649194162 0.394200322764133 0.774624393413576 0.983489240096883 1.01329882320193 0.862956388613944 0.537301027446967 0.0469480049055764 -0.591432180903193 -1.35437094793999 -2.21050745066966 -3.11941339466689 -4.03076682120714 -4.8844307844904 -5.61203280354226 -6.14053637984463 -6.39800443855245 -6.32128003897098 -5.86472662381956 -5.0086266370348 -3.76552348238769 -2.18287438898419 -0.340928014044715 1.6543339598052 3.68227921873993 5.62090760236657 7.36003394646796 8.81216367033472 9.91946505976426 10.6561623996753 11.0266242164244 11.0601552663977 10.8038810353379 10.3151284719628 9.65444484980629 8.87999237220077 8.04363781510171 7.18871387193298 6.34920322913851 5.54998844437842 4.80779618693391 4.13250995247634 3.52859967564097 2.99649626541758 2.53380964260123 2.13634383269865 1.79890096599782 1.51588966249403 1.28176552973975 1.0913358030085 0.939959456882905 0.823670658545713 0.739248758920399 0.684253082993727 0.657405133524511
"4" -0.515724724865454 -0.539399054565824 -0.583208153520722 -0.650191449260302 -0.741666937124065 -0.859252102977918 -1.00478032920562 -1.18020751106402 -1.38748318334132 -1.62833973359393 -1.90395695426943 -2.21449609018582 -2.55855304750605 -2.93262400528197 -3.33068550439343 -3.74396679196599 -4.16095539617838 -4.56764829130251 -4.88498285498855 -5.37326062017126 -5.56715331556237 -5.77005341812189 -5.8820903052587 -5.89221193809091 -5.79399240863241 -5.58651256753447 -5.27481414849702 -4.86985341752628 -4.38794617581809 -3.84976488766169 -3.27900747802424 -2.70089480694681 -2.14066373706044 -1.62220496463313 -1.16695490574631 -0.793098123472345 -0.515081351080971 -0.343391183612625 -0.284511378516347 -0.34095586567011 -0.511271157967963 -0.789916795591417 -1.16696449153564 -1.62760558705251 -2.15152143621385 -2.71224900080611 -3.27675563931771 -3.80550665362462 -4.25334252136781 -4.5714512399839 -4.71060011278216 -4.62557219363992 -4.28045652905953 -3.65412550252316 -2.74498457788186 -1.57399527521069 -0.185120839806887 1.35726497639322 2.9739014665655 4.57839126163387 6.08599705091009 7.42209007488121 8.52895896900276 9.37006942160125 9.93140833241014 10.2200998211912 10.2609118006233 10.09150360106 9.75728718712935 9.30663113922962 8.78690011793761 8.24156605442159 7.70840570765957 7.2186418216045 6.79679786953307 6.46100941296511 6.22355127541328 6.14259130543393
"5" -0.0614902540898772 -0.0642433776849922 -0.0697950755656831 -0.0784037173943437 -0.0904132121477503 -0.106295961927836 -0.126664862901536 -0.152287941751019 -0.184104685219111 -0.223242271601054 -0.271029116322286 -0.329002660177987 -0.398908181546075 -0.482685332122868 -0.582438753840612 -0.700388463786415 -0.838794988354042 -0.999853993891785 -1.18342760681762 -1.40043831340651 -1.63713477880069 -1.90406555866627 -2.19762639680591 -2.51555496876056 -2.85399685239053 -3.20732960645294 -3.56807876507589 -3.92696023387174 -4.2730786063341 -4.59430019064633 -4.87780304210966 -5.11078517444732 -5.28128878957044 -5.37907634703216 -5.39647771447078 -5.32912039949201 -5.17645967328894 -4.94204292906515 -4.63347104758917 -4.26205467928214 -3.84219941998278 -3.39058470658185 -2.92522174085579 -2.46448279921386 -2.02618747851115 -1.62681283524909 -1.28086788325685 -1.00044320436977 -0.794918008434204 -0.670783477009716 -0.631525142796835 -0.677499872637881 -0.805745660933902 -1.00967566393473 -1.27863258269311 -1.59731637270461 -1.94514705009531 -2.29568248569957 -2.61627176191784 -2.86817586736546 -3.00741179041108 -2.986553324645 -2.75763463087294 -2.27614402831578 -1.50587737281932 -0.424177816761977 0.973122680721683 2.66786077366134 4.61756612840222 6.75591817741189 8.99585251401468 11.2351105303368 13.3636239061303 15.2718401511393 16.8589883392969 18.0403650074174 18.7529464705983 20.5833928236482
"6" -0.00661074808339435 -0.00690097115778121 -0.00749348131049454 -0.00841417840127767 -0.00970285059746501 -0.0114150748165649 -0.0136244971207211 -0.0164258253316145 -0.0199386250446107 -0.0243120218268704 -0.0297304202318127 -0.0364203532625376 -0.0446585717081969 -0.0547814645556788 -0.0671958607208443 -0.0823911874144101 -0.100952841883274 -0.123576460689919 -0.151052712193176 -0.184470846317212 -0.224739710208979 -0.273270590810616 -0.331463863297902 -0.40091465701211 -0.483360862575207 -0.580651574170133 -0.694696465898477 -0.827392300752518 -0.98052330951059 -1.15563331551339 -1.3538693490696 -1.57579917512797 -1.82120865046969 -2.08888900678043 -2.3764287339313 -2.680029231386 -2.99436712855042 -3.31252831708819 -3.62603839790968 -3.92501062259123 -4.19842499190077 -4.43454095835071 -4.6214318494357 -4.74761314087316 -4.80272122305793 -4.77818690537896 -4.66784116113589 -4.46839152110002 -4.17971696108118 -3.8049465159321 -3.35031009966281 -2.82477582205547 -2.23951259943805 -1.60723639351285 -0.941510258232229 -0.256071243269942 0.435748649182955 1.12145328967333 1.78962886531779 2.42999052715059 3.03323580428994 3.59073404825885 4.09410514480208 4.53476685686672 4.90355840899536 5.19057518244316 5.38536716593191 5.47764645545568 5.45859505197988 5.32274270843293 5.07018996417218 4.70871222035371 4.25507305993707 3.73481452326001 3.17998871440321 2.62478041803613 2.09963483787731 10.1887740029193
"7" -0.000672468989096675 -0.000701463500136779 -0.000760689666564396 -0.000852678279497754 -0.000981356823454904 -0.00115221559539092 -0.00137253834289797 -0.00165170767218581 -0.00200159752741502 -0.00243706839792979 -0.00297658468341688 -0.00364297826720938 -0.00446438727856013 -0.0054754049613932 -0.00671848003032127 -0.00824561710631788 -0.0101204331316536 -0.0124206332882684 -0.0152408005542746 -0.0186970392461407 -0.0229282828891124 -0.0281050681956081 -0.0344322394475025 -0.0421565971016775 -0.051573948357893 -0.0630370628338688 -0.0769641473703264 -0.0938475083501309 -0.114261875310536 -0.138871607558238 -0.168435690888782 -0.203809054658556 -0.245938308218049 -0.295849530699766 -0.354625284826864 -0.423367621768155 -0.50314358036221 -0.59490967015193 -0.699412197758833 -0.817061207235367 -0.947777421532466 -1.09081404559646 -1.24455872543738 -1.40632536305212 -1.57215072670197 -1.73661652709694 -1.89272325561469 -2.0318467322726 -2.14381088284601 -2.21710952613202 -2.23930475123331 -2.19761901522361 -2.07972230395785 -1.87469546894199 -1.57412819540251 -1.17328795052579 -0.672278130817137 -0.0770924659342718 0.599529974165449 1.33754004010838 2.10938639070904 2.88027196740462 3.60893657898545 4.24905503526552 4.75135729346091 5.06658281087622 5.14934765117938 4.96289547440051 4.4844952396424 3.71094070121702 2.66325212605079 1.3893931990835 -0.0362468915044829 -1.5175504238004 -2.94576757426342 -4.21220523788579 -5.22265359919924 0.216617359747417
"8" -6.34629779130425e-05 -6.60755328452112e-05 -7.14048132064438e-05 -7.96630845205648e-05 -9.11787989099633e-05 -0.000106408953485015 -0.00012595635023871 -0.000150592193967292 -0.000181284891558109 -0.000219236031005599 -0.000265924706982501 -0.000323161753355006 -0.000393155617638863 -0.000478592080787266 -0.00058273033334455 -0.000709518517656882 -0.000863732301752851 -0.00105114066856493 -0.00127870343952163 -0.0015548098297109 -0.00188955157826398 -0.00229506424943349 -0.00278591193908451 -0.00337955072122686 -0.00409686703339296 -0.00496280404244032 -0.00600708397564542 -0.0072650326475574 -0.00877850813379033 -0.0105969282786722 -0.0127783801316157 -0.0153907767799495 -0.0185130012829058 -0.0222359410277959 -0.0266632658761805 -0.0319117372469395 -0.0381107504886318 -0.0454007080204462 -0.0539296980559247 -0.0638478181028554 -0.0752983470364459 -0.0884048554945502 -0.103253285877647 -0.119868078979491 -0.138181638917882 -0.157996890469913 -0.178943480088984 -0.200429384591151 -0.221591371818043 -0.241249895921719 -0.257876490564856 -0.269584279605293 -0.274154397273346 -0.26911223109631 -0.251866628452924 -0.219921628131073 -0.171163102156269 -0.104211535229011 -0.0188173804752567 0.0837415980513458 0.200318257029144 0.325679153791061 0.452486859741261 0.571547257432762 0.672363874528582 0.744001961572995 0.77621323396431 0.760715075516983 0.692466072802951 0.570745435264404 0.39983886655748 0.189165458780653 -0.0472504391662512 -0.291960555622976 -0.525816591574413 -0.730028752540855 -0.888286573686764 -0.204519177774177
"9" -4.82919933886272e-06 -5.00325196872708e-06 -5.35710405968892e-06 -5.90243219722453e-06 -6.65716283632101e-06 -7.64598504021663e-06 -8.9010766293196e-06 -1.0462995237992e-05 -1.23818188118019e-05 -1.47185327736832e-05 -1.75467026608533e-05 -2.09544502476344e-05 -2.50467844280511e-05 -2.99483492183228e-05 -3.58066179806382e-05 -4.27955685127213e-05 -5.11199914390303e-05 -6.10204014164228e-05 -7.27786731029578e-05 -8.67245404678751e-05 -0.000103242897082634 -0.000122782217508277 -0.000145863954272185 -0.00017309319036185 -0.000205170558321921 -0.000242905532659599 -0.000287231121888221 -0.000339220047513189 -0.000400102343442788 -0.000471284269118799 -0.000554368266139749 -0.000651173553728901 -0.000763756535736126 -0.000894429813544706 -0.0010457778675621 -0.00122066649854169 -0.00142224168431393 -0.00165391150089556 -0.00191930203942992 -0.00222217468202723 -0.00256628734218944 -0.00295517683215896 -0.00339183287609957 -0.00387822790234171 -0.00441466105791011 -0.00499887264774479 -0.00562488913248571 -0.00628157360081016 -0.00695088805072519 -0.00760592748826272 -0.0082088682629986 -0.00870908591084185 -0.00904183859615681 -0.00912806701616264 -0.00887600276397138 -0.00818536038491025 -0.00695485259932527 -0.0050935447135203 -0.00253609019966228 0.000738864802117378 0.00468882319684139 0.00918896631284594 0.0140189317748483 0.018859290871009 0.0233019806993133 0.0268776751689932 0.0291006342304307 0.0295281624217119 0.0278280047938035 0.0238436798383383 0.0176458777479109 0.00955844842253972 0.000150506591541699 -0.00980853622209432 -0.0194276309962105 -0.0277966144597253 -0.034097899634848 -0.0134328179658603
"" -15.0186827166435 -21.2655248814148 -13.804409759499 -6.74188885090622 -0.315015954260085 5.3893250315084 10.2146588486665 12.1166587374053 12.2890930017213 12.4994437594082 12.803582726767 13.2292545729401 13.790671437845 11.2899334220686 2.01119050193259 -8.18443244465165 -18.3000326584286 -27.8411984863821 -35.9714014487741 -40.775462463058 -36.1936299565803 -27.071030659541 -17.4511708880224 -8.10115263875172 0.36254559855127 7.50426321575073 13.2712368621496 17.4926130806816 19.8712968105686 20.666670265427 20.2314405014043 18.9247283379865 17.0554327572962 14.8605511104826 12.6586389117757 10.5909065244716 8.71788672382678 7.07058236020308 5.65684459605729 4.46013646079642 3.47555109602279 2.68814720355967 2.06412825224234 1.57361589611731 1.19114065764488 0.895489867322153 0.668873380610125 0.495770580615806 0.364632690024806 0.266188428199479 0.192929854683826 0.138851640537262 0.099136825697813 0.0703609443570699 0.0497258167604333 0.0349818854757172 0.0244881807918088 0.0170516204100794 0.0118188406737102 0.00815117556357545 0.0055689830226268 0.0037695080744945 0.00252974601197682 0.00168450746688798 0.00111309433428811 0.000728045960466592 0.000475120096234132 0.000310428471054159 0.000202719827726123 0.000132076395750451 8.57203176321351e-05 5.62019566237542e-05 3.65596274733078e-05 2.26040824988714e-05 1.35087804836417e-05 7.95603675448726e-06 4.71533694927578e-06 2.33595644366791e-06
"" -9.21137957536348 -15.8791947722123 -15.500219534885 -14.9952281573595 -14.374478915767 -13.6481898391792 -12.7240537943754 -10.4748910148634 -7.4576304941522 -4.60510291690293 -1.96682563789018 0.440448567295322 2.6108567013623 4.04334774593793 4.26064442010013 4.31362210424195 4.34930389658632 4.36917923219441 4.37580187884918 4.16225614089504 2.38858956605555 0.0701496089867309 -2.02144035592253 -3.87751402363628 -5.4818605802129 -6.81589967762988 -8.1536882087078 -9.53350092730104 -10.4375577121818 -10.7807845059405 -10.5272111872654 -9.66043733086291 -7.94749438671602 -4.65823120324233 -1.09146844489174 2.20674844887154 5.14428204632867 7.65342276018971 9.70452701022092 11.5137075824208 12.9047904065272 13.5989862203195 13.6988189923223 13.3291223029458 12.6117808109211 11.6483629614791 10.5255771703585 9.36012098357018 8.21097805435429 7.11475007390502 6.09637899351597 5.16986164699644 4.33336268021976 3.60099044489912 2.97552283583017 2.44550968096811 1.99957342360464 1.62690225163446 1.31695793066436 1.06064483860505 0.850973678211963 0.680303185277375 0.541940396551948 0.430217272543522 0.340435966766653 0.268910276070693 0.211605618130324 0.165705469181826 0.129178592780506 0.10028710057189 0.077622940050543 0.0622448352659431 0.0512420059331815 0.0403095416161188 0.0309062682156365 0.0237853307132882 0.0191243185264273 0.0102873680141103
"" -1.05580277703309 -2.29986145962073 -2.91942081369209 -3.53060315187072 -4.13010315455012 -4.71362538786741 -5.26951597901274 -5.71901869677888 -6.08579457575337 -6.4209771557566 -6.72211443881222 -6.98492610510097 -7.20295378995214 -7.11913862821203 -6.46833774873622 -5.74890588419946 -5.0386307610288 -4.3434302916662 -3.66780565479202 -3.00687185575917 -2.31140251431424 -1.6237091719494 -0.977294329063534 -0.37453088718375 0.183858359282338 0.691640373624598 0.823932058071357 0.477688822026607 0.135334130301033 -0.16463224657024 -0.422421280639317 -0.637412048900584 -0.991168708596898 -2.15373149562956 -3.39734429135306 -4.41775622560418 -5.20257257335818 -5.73774316729888 -6.0115092341458 -6.0514906830895 -5.84237205515235 -5.34116832714363 -4.55618940806443 -3.507148611964 -2.22415500719204 -0.562071136550421 1.72096995964477 3.90225713638612 5.79691712118641 7.37890352160703 8.63604883582974 9.58815300268152 10.4304346685802 10.9826146060345 11.1072863276786 10.8854675258185 10.4002913263447 9.72833717988477 8.91410150385731 8.01031611044201 7.12140132886455 6.27461863394607 5.48276265461961 4.75399954729446 4.10032756950727 3.55905405887542 3.06463298460088 2.59887365216396 2.17586109359737 1.80248195599299 1.48143774365031 1.25795571169623 1.10803063735387 0.951538648806902 0.809984891036102 0.701540583951318 0.638711193129238 0.363645500063032
"" 0.267156184524862 0.309282886588771 0.0974435135932675 -0.114434911223276 -0.326262097739437 -0.537736553685158 -0.755561683839374 -1.06188504200919 -1.42753015103877 -1.79236600751042 -2.15455178609189 -2.51286370617151 -2.86567264169094 -3.23327317407828 -3.63868445730142 -4.03794451770198 -4.42280309997875 -4.79054029258049 -5.13783674728852 -5.4384324862514 -5.54125461419238 -5.54249012405279 -5.52243468466108 -5.48124414613584 -5.41832314120384 -5.32936370297485 -5.04677876130964 -4.50964476862541 -3.96125747769722 -3.42551546000815 -2.9054731548034 -2.40327855926581 -1.95185592091451 -1.67106460779472 -1.44296992072058 -1.21900714494208 -1.00010090760086 -0.786572819815555 -0.590908629212269 -0.682866495186308 -1.02465297682542 -1.32147470868205 -1.56019097821132 -1.74006705613836 -1.86005264675271 -2.14251638241669 -3.03012047050891 -3.85286581623037 -4.44578590101906 -4.80020429571679 -4.90875928620963 -4.74969037410046 -4.13415983628128 -3.19871805492557 -2.1338589291915 -0.96801754992777 0.26983072190154 1.54837821647735 2.97224576947978 4.58447166918097 5.99944380179996 7.15786332140619 8.05757479701202 8.70497130098012 9.21484104207269 10.1412781550339 10.7397920766104 10.7185045558461 10.2578546514168 9.51701686898525 8.63136458838598 7.98288496859067 7.59025347565545 7.04930044187458 6.49561483682386 6.06839959702178 5.88606633508182 3.45067868580329
"" 0.0640479905343234 0.0693000348779127 0.0141935550993799 -0.0412946700659886 -0.097052517814819 -0.152869698546319 -0.206238957994435 -0.231662685288001 -0.238228188309582 -0.244656739639387 -0.251521087413757 -0.25879954093312 -0.266552897128164 -0.328736169544572 -0.506483792854006 -0.69873498536923 -0.89085219813637 -1.08269420606294 -1.27378143096412 -1.47484559906387 -1.76180036876384 -2.0862204750262 -2.4067691188774 -2.72227962334303 -3.03133612046392 -3.33224296159137 -3.63151283574599 -3.93106864236262 -4.21744063609512 -4.4878962051318 -4.7402807334705 -4.97203557405723 -5.14857782909948 -5.14507769674942 -5.07476819914332 -4.98733724083294 -4.88300492737571 -4.76169986102063 -4.61594091719907 -4.29086116420505 -3.8014824505026 -3.31476737975978 -2.8410530980248 -2.38253866465416 -1.94065936129071 -1.58410595135126 -1.45538304263435 -1.36412549866488 -1.26501018521675 -1.15845728224858 -1.04427355521488 -0.939989481458817 -1.0510957876034 -1.27833405044541 -1.45604341290593 -1.58113500271534 -1.65315511755346 -1.6725554708814 -1.86745952367822 -2.45152454850329 -2.92921517767278 -3.22804009175971 -3.34540178343453 -3.28000470097197 -2.80215782410724 -0.498980723745498 2.24639751429979 4.48710918637717 6.24398733220163 7.56267718983345 8.51936123225188 10.0591130225185 12.382256005796 14.1891006649996 15.6144232765247 16.9301150637162 18.4267162414449 11.4103845594755
"" -0.0221901901427782 -0.0569429543263609 -0.0790674543767359 -0.101435561080636 -0.12395175595839 -0.146467423182042 -0.166231040891506 -0.153823207395626 -0.119653932933538 -0.0852166275212477 -0.051085594739901 -0.0172749993499502 0.0162697673874288 0.0363480625381507 0.0278864643993998 0.01572034194751 0.00331409136997333 -0.00938432234780497 -0.0222731553801113 -0.0422079024083162 -0.116386603421252 -0.215795482511751 -0.315653344496091 -0.415908128628478 -0.516417210217885 -0.617536913084723 -0.754482107477384 -0.943302296855895 -1.1354463362726 -1.32676615368787 -1.5169438688779 -1.70535822692241 -1.90779179059269 -2.18895078710283 -2.49076253792751 -2.7869641675976 -3.07634181313854 -3.35720593380265 -3.62701742303782 -3.87495820275896 -4.09988507187256 -4.30961712129212 -4.50327617492737 -4.67907695078766 -4.83473358058143 -4.87226899972876 -4.58377688649177 -4.22900158684697 -3.874643052564 -3.52290361757254 -3.17529830941813 -2.81431987971331 -2.22907058813786 -1.51120551695523 -0.828474454620339 -0.18613775692191 0.415303116167797 0.977011006397626 1.56214491828095 2.23686947992175 2.87877418130514 3.4729181476477 4.02406427661247 4.53845213918054 4.98369220122235 5.10094110630259 5.07499936621271 5.0561195850828 5.04600576210964 5.04694643327212 5.06004784448411 4.95751784699669 4.67484168962179 4.39006668936139 4.12302546782385 3.88854833330735 3.71241244435137 2.15344921935366
"" -0.0446522475349367 -0.0741435352447129 -0.06618634969271 -0.0584458247110934 -0.0508527881269877 -0.0432977858010555 -0.0361030331363924 -0.034543544071361 -0.0368246541397381 -0.0392329309912441 -0.0418107726226619 -0.0445759910753199 -0.0474027347689439 -0.0428334476820112 -0.0225844814130157 -0.000393655545996729 0.0216207002503061 0.0434320621284916 0.0651201706999468 0.084353705031703 0.0844924122471017 0.0756607717661605 0.0664896885081199 0.0569452924707253 0.0471023480453834 0.0367677966675498 0.00534369965657324 -0.0567574730519287 -0.121416727182763 -0.186443924258579 -0.251871705496825 -0.317537488671109 -0.380779768883795 -0.432226120437417 -0.480077913122236 -0.528178762641618 -0.576611828998364 -0.6252230289536 -0.676251063671714 -0.786953539359625 -0.957097144347686 -1.12906110886846 -1.3002099721126 -1.47018773987314 -1.63828811285552 -1.79147423267811 -1.90239204975703 -2.00284354298921 -2.10094884280393 -2.19642441515608 -2.28852163754942 -2.35460773318332 -2.14273243864571 -1.74421898063282 -1.34860790530728 -0.961181840953397 -0.582494067566138 -0.211263104604604 0.321685085145025 1.20699314501599 2.12005808937448 3.01430983666648 3.89364416001782 4.76419623682813 5.51301091800547 5.32234779018084 4.70067388225978 4.08816399211762 3.48231196340228 2.88012702916508 2.27739760696411 1.50037558564155 0.456471236104765 -0.622565986590431 -1.71124389855956 -2.79381475188846 -3.84349860509533 -2.56106763245385
"" -0.000953901948159996 -0.0105212063311493 -0.0201998600806051 -0.0300539152249188 -0.0400210376801451 -0.0500124911607274 -0.0589347593912399 -0.055455148411172 -0.0435465328138867 -0.0314819056356937 -0.0195093111582886 -0.00765192427763903 0.00412206502047757 0.0138949896231045 0.0194070988434097 0.0242888407423263 0.0290036832858564 0.0335395718456407 0.0379579197971456 0.0405532630811741 0.029183195797866 0.0113278232888321 -0.00667128126141906 -0.0248494247925882 -0.0431933983224101 -0.0614435658205575 -0.0714497267349699 -0.0695939395560796 -0.0669637572722478 -0.0645842259608438 -0.0624402816541635 -0.0604026533483843 -0.0542719854377954 -0.0283040763893688 0.00363373084092391 0.0352209855011725 0.066372928651257 0.097190983057803 0.125851897704216 0.106327817549345 0.0384906353499766 -0.0317047362692471 -0.102377474961845 -0.173513214118531 -0.244851433549964 -0.299368307674246 -0.299803565732415 -0.289532556028973 -0.279824728736745 -0.270740750233802 -0.261991330451436 -0.253302144975383 -0.248352792765708 -0.246491911088854 -0.245628591462534 -0.246095385454721 -0.247681968645824 -0.249245097153209 -0.189139934867384 0.00296793421154 0.211236794811367 0.417544773474074 0.621806649353855 0.824840062536673 0.999101427548286 0.946244045539009 0.785907616489216 0.623391926388054 0.458594801438193 0.2921159878262 0.127413119436467 0.0449745261003222 0.0798830290740002 0.121431437259997 0.164075839431259 0.218143041853154 0.300380192323158 0.27061382254846
"" -0.00697121405541186 -0.0208887868895677 -0.0299159989987286 -0.0391301714211544 -0.0484712857291667 -0.0578582340921688 -0.0664525222530403 -0.0657059663470562 -0.0585858603004551 -0.0513134462084123 -0.0440770608024688 -0.0368963029610151 -0.0297227454371952 -0.0194329127998606 -0.00258399105585288 0.015032350624552 0.0325143717687639 0.0498526445350015 0.0670975141917023 0.081988033300829 0.0788108460862767 0.0672319454046655 0.0554890596156776 0.0435731175824314 0.0315039630509534 0.0193405412100148 0.00547175520170299 -0.0109313492222478 -0.0276654575452849 -0.0446257609589094 -0.0618009882022618 -0.079071482410007 -0.0901198159551767 -0.0707950326783379 -0.0422345054266531 -0.0139857185494227 0.0138757776651344 0.0414441713550787 0.0677899362599223 0.0670492974900067 0.0390829825048736 0.00967226698855415 -0.0202000110924327 -0.0505175958100009 -0.0810382745151812 -0.101198165090962 -0.0881597284224226 -0.0686647507705993 -0.0497893607529867 -0.031652187008564 -0.0140581596484901 0.00291297934723026 0.0129424311311659 0.0181087652378398 0.0228321029295149 0.0268984103110564 0.0303836581101588 0.0337228988088507 0.0315524448037461 0.0165673008151093 -0.000883110112184486 -0.0197331994976825 -0.0399815130027154 -0.0609730422296671 -0.0778074256402636 -0.0648456487373197 -0.0383997396793016 -0.0132699667733411 0.0100273395671436 0.0321641962799957 0.0564992132385855 0.166130118344952 0.397200831210725 0.634793203778258 0.87266594669464 1.12027534009401 1.39296903048439 0.968136678166154
"" -2.8270915773991 -4.40929221232785 -1.49166671689226 1.16615395105805 3.53680526714171 5.62867570279993 7.45460269198005 8.79589227873194 9.83351770921528 10.8180238591853 11.7941873792148 12.8141429649402 13.9217607566628 11.7883057154663 2.55333730862787 -7.6037642617346 -17.6675944253059 -27.1695540603268 -35.2935594244191 -40.1472342702064 -35.7358785803716 -26.8312352907356 -17.4157315427597 -8.23623983202179 0.106863292881359 7.18692139467908 12.9690664799362 17.2599616268533 19.7063486394477 20.5583929208449 20.1678252474844 18.8950985039613 17.0511316897416 14.8742926666321 12.6822902341437 10.617924807662 8.74423990437373 7.09428776627111 5.67730464023376 4.47831163161276 3.49117871776042 2.700147264843 2.07245118633324 1.57882319791714 1.19401586028308 0.896668823948397 0.668812647873619 0.495219854223774 0.364019093569298 0.265688906830772 0.19259435076681 0.138673862750446 0.099114248326537 0.0704184711463761 0.049791889198434 0.0350301992852511 0.0245147777864693 0.0170611805502217 0.0118157115684324 0.00814046305900201 0.00555857155151906 0.00376219253771277 0.00252565244682209 0.0016828583133606 0.00111304981372176 0.000729101266049052 0.000476336873990067 0.00031131291502007 0.000203221943179378 0.000132293525464148 8.57670276105529e-05 5.61417221339224e-05 3.64670565538512e-05 2.25435986564934e-05 1.34824633313869e-05 7.94965416820069e-06 4.71647941074314e-06 2.34976612122061e-06
