"grad.rhs_r.1" "grad.rhs_r.2" "grad.rhs_r.3" "grad.rhs_r.4" "grad.rhs_r.5" "grad.rhs_r.6" "grad.rhs_r.7" "grad.rhs_r.8" "grad.rhs_r.9" "grad.rhs_r.10" "grad.rhs_r.11" "grad.rhs_r.12" "grad.rhs_r.13" "grad.rhs_r.14" "grad.rhs_r.15" "grad.rhs_r.16" "grad.rhs_r.17" "grad.rhs_r.18" "grad.rhs_r.19" "grad.rhs_r.20" "grad.rhs_r.21" "grad.rhs_r.22" "grad.rhs_r.23" "grad.rhs_r.24" "grad.rhs_r.25" "grad.rhs_r.26" "grad.rhs_r.27" "grad.rhs_r.28" "grad.rhs_r.29" "grad.rhs_r.30" "grad.rhs_r.31" "grad.rhs_r.32" "grad.rhs_r.33" "grad.rhs_r.34" "grad.rhs_r.35" "grad.rhs_r.36" "grad.rhs_r.37" "grad.rhs_r.38" "grad.rhs_r.39" "grad.rhs_r.40" "grad.rhs_r.41" "grad.rhs_r.42" "grad.rhs_r.43" "grad.rhs_r.44" "grad.rhs_r.45" "grad.rhs_r.46" "grad.rhs_r.47" "grad.rhs_r.48" "grad.rhs_r.49" "grad.rhs_r.50" "grad.rhs_r.51" "grad.rhs_r.52" "grad.rhs_r.53" "grad.rhs_r.54" "grad.rhs_r.55" "grad.rhs_r.56" "grad.rhs_r.57" "grad.rhs_r.58" "grad.rhs_r.59" "grad.rhs_r.60" "grad.rhs_r.61" "grad.rhs_r.62" "grad.rhs_r.63" "grad.rhs_r.64" "grad.rhs_r.65" "grad.rhs_r.66" "grad.rhs_r.67" "grad.rhs_r.68" "grad.rhs_r.69" "grad.rhs_r.70" "grad.rhs_r.71" "grad.rhs_r.72" "grad.rhs_r.73" "grad.rhs_r.74" "grad.rhs_r.75" "grad.rhs_r.76" "grad.rhs_r.77" "grad.rhs_r.78"
"2" 0.0731503175961643 0.0750841225654094 0.0790350802595733 0.0848460403294685 0.0922646494648416 0.100930416596037 0.110373836219634 0.120035873335932 0.129309285795131 0.137594330542375 0.144354926005559 0.149161217629922 0.15171071131449 0.15182870447331 0.149454902745809 0.144624662696913 0.137451219586569 0.128111951199434 0.116839080940332 0.103512834985808 0.0894049104940624 0.0743334026967818 0.0587221591707335 0.0430269108557156 0.0277241379504577 0.0132940974776 0.000196997558215193 -0.0111570934651025 -0.0204418897384484 -0.0274471960982619 -0.032103523024861 -0.0344926731915376 -0.0348399473387275 -0.0334873359525741 -0.0308515158164552 -0.027374188442926 -0.0234739655681028 -0.0195080714953881 -0.0157490474308598 -0.0123776182087017 -0.00948929316346236 -0.00711008558065885 -0.00521622117320159 -0.00375352535392913 -0.00265368641411611 -0.00184616137772272 -0.00126571578162922 -0.000856319652106138 -0.000572404500015384 -0.000378458365077141 -0.000247746762575704 -0.000160711540190474 -0.000103385437762146 -6.59965880866177e-05 -4.1827889216752e-05 -2.63320760241597e-05 -1.64715732295973e-05 -1.02409432411789e-05 -6.3298852140784e-06 -3.89022673863648e-06 -2.37754949897823e-06 -1.44509529549695e-06 -8.73577109766909e-07 -5.25247244546386e-07 -3.14127423977154e-07 -1.86879768037189e-07 -1.10611279545713e-07 -6.51548409844153e-08 -3.82166117851739e-08 -2.23450248467483e-08 -1.30493136767104e-08 -7.63867438710773e-09 -4.5103515462702e-09 -2.7157063679033e-09 -1.69745322690769e-09 -1.13179618695819e-09 -8.34702306737733e-10 -7.07557967892446e-10
"3" 0.0126270137538924 0.0131582029899156 0.0142441575153934 0.0159081341196284 0.0181817252074908 0.0211003564800146 0.0246974944653815 0.0289980702958981 0.0340118269735739 0.039727302969743 0.0461069237536163 0.053083321365995 0.0605567945297762 0.068393928369607 0.0764277397281615 0.084460020936731 0.0922665426383625 0.0996053640189397 0.106227842137574 0.111783440281967 0.116311579446056 0.11946444126785 0.121093598440555 0.121097833550405 0.119426805994646 0.116082154738384 0.111116441568936 0.104630443684466 0.0967692978812258 0.0877179020891875 0.0776958233576369 0.0669517767352968 0.0557575580599068 0.0444011660035685 0.0331787665568103 0.022385170271101 0.0123026413781907 0.00318815896555822 -0.00474030456789975 -0.0113173899162993 -0.0164422397591402 -0.0200867563839214 -0.022298369640117 -0.0231959935946454 -0.0229588526520732 -0.0218091414940835 -0.0199907233467257 -0.0177469034888154 -0.0153004732023685 -0.0128386463559162 -0.0105043859515746 -0.00839428488307982 -0.00656199568956492 -0.00502546559369465 -0.00377601674854939 -0.00278754096221271 -0.00202457624150109 -0.00144860497322277 -0.00102241147666664 -0.000712682571434996 -0.0004912167697829 -0.000335156006312584 -0.000226615377361614 -0.000152005909850407 -0.000101255946735877 -6.70577123495971e-05 -4.42051468905587e-05 -2.90479394883479e-05 -1.90618043383273e-05 -1.25221369408952e-05 -8.26316496192278e-06 -5.50431939254056e-06 -3.72751174899823e-06 -2.591866224018e-06 -1.87540317778608e-06 -1.43580383796191e-06 -1.18456354846014e-06 -1.07056140318918e-06
"4" 0.00179519066867824 0.00187710647601776 0.0020446483985972 0.0023045408573833 0.00266700784213302 0.00314589404696008 0.00375879033391153 0.00452713966943631 0.00547629589266748 0.00663549911611972 0.0080377145924462 0.00971925788655335 0.0117191062929694 0.0140777865632187 0.0168357417654114 0.0200311180740967 0.0236969710333899 0.0278579625054322 0.0325266965113895 0.0376886143036395 0.043348291219182 0.0494453658420682 0.055910252040922 0.0626475945635708 0.0695367563291943 0.0764340388471313 0.0831766733234371 0.0895884389938582 0.0954865883619871 0.100689614949211 0.105025311603786 0.108338549721204 0.110498261962164 0.111403220465197 0.110986347121856 0.109217446332591 0.106104389623768 0.101692887414587 0.0960650460921197 0.0893369266326643 0.0816552993107513 0.0731937372462998 0.0641481221226081 0.0547315624559107 0.0451686636438028 0.0356890561953764 0.0265201012303033 0.0178787662528006 0.00996280911639556 0.0029416208460215 -0.00305266530742708 -0.00793294034349778 -0.0116627316637266 -0.0142586215011689 -0.0157886507152106 -0.0163663504753213 -0.0161406959515609 -0.0152829834851988 -0.0139722177180595 -0.0123808902932006 -0.010662941864944 -0.00894524098149327 -0.0073232126140334 -0.00586049505834735 -0.00459188243679021 -0.00352844412321261 -0.00266363431001686 -0.00197936485777635 -0.00145131521067023 -0.00105309050459983 -0.000759133005413769 -0.00054649990154567 -0.000395734241791872 -0.000291090857497387 -0.000220361048651668 -0.000174494168129074 -0.000147160700169858 -0.000134352127713063
"5" 0.000217815443206888 0.00022765695252634 0.000247779713752497 0.000279068371467677 0.000322893638262421 0.000381165538654395 0.000456406152601345 0.000551843329040661 0.000671527064730952 0.000820470233715455 0.00100481492980946 0.00123202467970026 0.00151110108934746 0.00185282106028208 0.00226998753197778 0.00277768270892306 0.00339350780893084 0.00413778743983423 0.00503370983173852 0.00610696138027904 0.00738739894562588 0.00890593170255769 0.0106959557589248 0.0127919947036324 0.0152285073062788 0.018038315063598 0.0212506417855538 0.0248887915869019 0.0289675349459702 0.0334903221558312 0.038446494637326 0.0438087103321689 0.0495308315504571 0.0555465339266737 0.0617688768464403 0.0680910255395378 0.0743882345544949 0.0805210986107339 0.0863399619144012 0.0916902661487448 0.0964185261575429 0.10037856382629 0.103437612557706 0.105481928026861 0.106421599879745 0.10619434276921 0.104768139860985 0.102142703849519 0.098349797989729 0.0934525148036365 0.0875436393683102 0.0807432278560467 0.0731955139694034 0.0650652222072043 0.0565333254040627 0.0477922440484204 0.039040457188445 0.0304764910635271 0.0222922839168229 0.0146660037094692 0.00775452381467292 0.00168593338545901 -0.00344734901784777 -0.00759411955183736 -0.0107477604306631 -0.0129466566190589 -0.0142711103121864 -0.01483663133556 -0.014784046545624 -0.0142674634146337 -0.0134415916694546 -0.0124501260586023 -0.0114167328676845 -0.0104396678915196 -0.00959029407410801 -0.00891494979171557 -0.00843895190367309 -0.00817116775269809
"6" 2.39509775816761e-05 2.501011999997e-05 2.71748927721331e-05 3.05401880821641e-05 3.52534477142825e-05 4.1521019205046e-05 4.96170294593069e-05 5.98951348190906e-05 7.28036171998636e-05 8.89044193126779e-05 0.000108896849006573 0.000133646833185234 0.000164222764092223 0.000201939151692571 0.000248409468811629 0.000305609738986973 0.0003759545516541 0.000462387266968311 0.000568486153470725 0.000698582300785883 0.00085792692852285 0.00105281405995159 0.00129078765908863 0.00158083165255022 0.0019335790034227 0.00236152577038396 0.00287923926378579 0.00350354495456313 0.0042536716278059 0.00515132861011324 0.00622068312104367 0.00748820049877867 0.00898230606076587 0.0107328257497756 0.0127701647431257 0.0151241902103538 0.0178227976374492 0.0208901604821463 0.0243446905938794 0.0281967710100736 0.0324463612967092 0.0370806149395285 0.0420716834545914 0.0473749069913281 0.0529276002429343 0.0586486304246754 0.0644389480789574 0.0701831719010286 0.075752249859598 0.0810071285166728 0.0858032712789521 0.089995786071623 0.0934448643869365 0.0960212046787502 0.0976110971841795 0.0981208831593845 0.0974805635712864 0.0956464117844154 0.0926025316952378 0.0883613874738632 0.0829634056760667 0.0764758094496703 0.0689908846061255 0.060623896719969 0.0515108758571948 0.0418064591016509 0.0316819277282073 0.0213234922776236 0.0109307637813376 0.00071520883235445 -0.00910176088772664 -0.0182915306456858 -0.0266223547295483 -0.03386514756204 -0.0398010957785321 -0.0442307473201871 -0.0469837234691559 -0.0479277840364214
"7" 2.48113921865285e-06 2.58888869840836e-06 2.80903335237623e-06 3.15106272955053e-06 3.62971569884747e-06 4.26560963669775e-06 5.08611994765445e-06 6.12654683105125e-06 7.4316181609278e-06 9.05739125562067e-06 1.10736327072111e-05 1.35667749088583e-05 1.66435711761134e-05 2.04355991568116e-05 2.5104795468943e-05 3.08502441384151e-05 3.79164884543448e-05 4.66036913018575e-05 5.72800337880343e-05 7.03967828094415e-05 8.65067911532309e-05 0.000106286522442414 0.000130563094778112 0.000160346625001926 0.000196869054150119 0.00024163045504632 0.000296453918880731 0.000363550122867773 0.000445592603236257 0.00054580455640279 0.000668057614760748 0.000816982429140277 0.000998089964045104 0.00121790109269039 0.00148408028301359 0.00180556681713933 0.00219269403187498 0.00265728349693184 0.00321269692256894 0.00387382407666781 0.00465698040434345 0.00557968387466471 0.00666027753460814 0.00791736325772883 0.00936901435778052 0.0110317413340439 0.0129191972248784 0.0150406277920937 0.0173990973721078 0.0199895530873445 0.0227968262953213 0.0257937072381161 0.0289392619540688 0.0321775837085674 0.0354371784319683 0.0386311700248655 0.0416584746909979 0.044406035508002 0.0467521357965406 0.0485707333266574 0.0497366902140533 0.0501317278009926 0.0496509190725654 0.0482095411530095 0.0457501329697841 0.0422496118500897 0.0377262630423753 0.0322462945449343 0.0259294288638573 0.0189527006991181 0.0115513135751576 0.0040152035929892 -0.00331997407460035 -0.0100882342073588 -0.0159148646103754 -0.0204427581914601 -0.0233606008289146 -0.0244290157670469
"8" 2.41870993782874e-07 2.52039707812784e-07 2.72795746799595e-07 3.04993023137233e-07 3.49954762375402e-07 4.09526130282347e-07 4.86147457275887e-07 5.82950823822148e-07 7.03883629158339e-07 8.53863755729307e-07 1.03897209463944e-06 1.26668953302113e-06 1.5461870911282e-06 1.88867976054455e-06 2.30785681326429e-06 2.82040396684795e-06 3.44663590802578e-06 4.21126135544287e-06 5.14430719461124e-06 6.28223326395907e-06 7.66927601705808e-06 9.35906445515983e-06 1.14165630905651e-05 1.3920402981047e-05 1.69656745917104e-05 2.06672677854622e-05 2.51638578043856e-05 3.0622650623473e-05 3.72450161072321e-05 4.52731520736788e-05 5.49979351623954e-05 6.67681229985788e-05 8.10010730576144e-05 9.81951318642253e-05 0.000118943816699077 0.000143951851334072 0.000174053014992433 0.000210229603942027 0.00025363306862965 0.000305605053936421 0.000367697612234259 0.000441690755891651 0.00052960475083362 0.000633703621521813 0.000756485258609836 0.00090065234713027 0.00106905716939984 0.00126461235333992 0.00149015908424848 0.00174828451346571 0.00204108149695559 0.00236984684468931 0.00273471940766152 0.00313426690865987 0.00356504051879462 0.00402112846273622 0.00449375349492078 0.00497097233158439 0.00543754575661383 0.00587505330398141 0.00626232311977254 0.00657623312912755 0.00679291229421894 0.0068893305471227 0.00684521512022083 0.00664517411668902 0.00628085218492821 0.00575289671757865 0.00507248548613497 0.00426216691411983 0.00335579902270069 0.00239744524030105 0.00143919180417537 0.000537982467784585 -0.000248295244490719 -0.000865113931358606 -0.0012655556857997 -0.00141403286496943
"9" 2.02272258169495e-08 2.10010120421705e-08 2.25764730680697e-08 2.5010306752755e-08 2.83898915163573e-08 3.28361581523172e-08 3.85075464361524e-08 4.56051605510201e-08 5.43792677691995e-08 6.51373225757671e-08 7.82537380550504e-08 9.41816737659992e-08 1.13467155072318e-07 1.36765899176036e-07 1.64863286493352e-07 1.9869799027987e-07 2.39389853231482e-07 2.88272700913667e-07 3.46932878881039e-07 4.17254416867137e-07 5.01471861239491e-07 6.02231945043345e-07 7.22665443705688e-07 8.66470722472873e-07 1.03801068112284e-06 1.242425001794e-06 1.4857598272596e-06 1.77511721605774e-06 2.11882695577566e-06 2.5266435336664e-06 3.00997126256333e-06 3.58212070456153e-06 4.25859960136597e-06 5.05744143213256e-06 5.99957440241349e-06 7.10923299150738e-06 8.41441295603861e-06 9.94736864550651e-06 1.17451482499076e-05 1.38501576587148e-05 1.63107362926402e-05 1.91817176941968e-05 2.25249328050374e-05 2.64095935051988e-05 3.0912466973466e-05 3.61177167704594e-05 4.21162439354284e-05 4.90043117814157e-05 5.68811845221712e-05 6.58454586821967e-05 7.59897280339501e-05 8.73932136667193e-05 0.000100112032575875 0.000114166897869265 0.000129528270606253 0.00014609934351354 0.000163697744517411 0.000182037493569262 0.00020071348294805 0.00021919148356094 0.00023680725818114 0.000252778590516412 0.00026623369830775 0.000276258395138699 0.000281962392268645 0.000282562337747375 0.000277475835882589 0.000266417264940459 0.00024948338946571 0.000227215293519589 0.000200623692693896 0.000171167576819761 0.000140681304984095 0.000111252118325909 8.50575009259058e-05 6.41785929921817e-05 5.04106515560422e-05 4.50933787886173e-05
"" 0.234428432501545 0.233144005012481 0.231478448973943 0.228985930865828 0.225273037665314 0.220018636605107 0.212952482850646 0.20380928678528 0.192356984301681 0.1784001733618 0.161784432250642 0.142469603837019 0.120624237583231 0.0967302150796683 0.0715364171682287 0.04590306147735 0.021012207971512 -0.00168206783562144 -0.0206503123095593 -0.0345788747940564 -0.0427424562730932 -0.0455109619488078 -0.0439788300322648 -0.0394978587889105 -0.0334103515188109 -0.0268554089485573 -0.0206649715508498 -0.0153172176884986 -0.0109803829642507 -0.00763804694472024 -0.00517071518136366 -0.00341648140315446 -0.00221082598863295 -0.00140679602987988 -0.000881020730540321 -0.000542492362664036 -0.000327926870311388 -0.000194309586489116 -0.000112890137481126 -6.46516199941359e-05 -3.6675324026423e-05 -2.05706421535023e-05 -1.1380565365408e-05 -6.20308302789279e-06 -3.34259195443687e-06 -1.80855457177066e-06 -1.01327379422494e-06 -5.99687748613976e-07 -3.77027724735915e-07 -2.49328635124405e-07 -1.69747837928697e-07 -1.16028070409849e-07 -7.77949011356243e-08 -5.06262977048294e-08 -3.19238124932165e-08 -1.94908573736627e-08 -1.15233456825112e-08 -6.61068339111738e-09 -3.70348040155788e-09 -2.03828909705092e-09 -1.09044454020019e-09 -5.53669202586052e-10 -2.53092075053011e-10 -8.84815132618895e-11 -2.04213150558481e-12 3.92972117424768e-11 5.28432657437277e-11 5.05386118868026e-11 4.10056027449905e-11 2.96204271915461e-11 1.92586874807442e-11 1.11218436158356e-11 5.5434604643026e-12 2.20396396675464e-12 3.90549738991131e-13 -5.28419240962885e-13 -9.82327308251777e-13 -1.23063959702276e-12
"" 0.07522612287225 0.0770533909947603 0.0808213696323153 0.086360559537647 0.0934349776127253 0.101742799869643 0.110914730302605 0.120498939065332 0.129863364395997 0.138310489263963 0.145207040701742 0.150022721315775 0.152379939397749 0.152118849440399 0.1493081232869 0.144088417496222 0.136640799629768 0.127180191697496 0.115939339095684 0.103150369516013 0.0890502656238593 0.0740382957095119 0.058592660195139 0.0431841073617115 0.0282638846272841 0.0142473498458416 0.00149623334829782 -0.00964803300511346 -0.0188567624763167 -0.0259042220068498 -0.0306918634117472 -0.0332576402106879 -0.0337732720751951 -0.0325447481180476 -0.0300269442207924 -0.0266860332739714 -0.0229350692481267 -0.0191135327852901 -0.0154779802932072 -0.0122023866805111 -0.00938512448044359 -0.00705614574335916 -0.00519489162460219 -0.00375123914064409 -0.00266166274068809 -0.00186034945783969 -0.00128460237097462 -0.000877068256189376 -0.000592195108065801 -0.000395543971798179 -0.000261617139493511 -0.00017183963624567 -0.00011277700734231 -7.42285382684914e-05 -4.89784573369708e-05 -3.23637302800107e-05 -2.13886075007676e-05 -1.41274900826337e-05 -9.33556315655024e-06 -6.178855960978e-06 -4.08065947412651e-06 -2.67557064941828e-06 -1.73259344066586e-06 -1.10269828499507e-06 -6.87335700098542e-07 -4.19185465400173e-07 -2.49018067818439e-07 -1.42964953578248e-07 -7.87395259524994e-08 -4.15584742284605e-08 -2.1568155571158e-08 -1.22086395170284e-08 -9.3389353172843e-09 -1.03806084413778e-08 -1.37206614542197e-08 -1.86287963590124e-08 -2.51257216318557e-08 -3.39588074036377e-08
"" 0.00944128820950856 0.0107578958205024 0.0124176262270742 0.0145089704726607 0.017114470897099 0.020308093044728 0.0241514892953577 0.0286879661944227 0.0339279043203013 0.0398506711339056 0.046409753489691 0.0535321152000904 0.0611211952429923 0.0690660835811715 0.0772113716280125 0.0853095072663978 0.0931052322325097 0.100352933018675 0.106820615690207 0.112292283782756 0.116569509278105 0.119482017118997 0.120897714690574 0.120724975298398 0.118913785841159 0.115455149205554 0.110379499439397 0.103785416759264 0.0958466646763731 0.0867629891072433 0.0767541355625256 0.06605596561766 0.0549149952700681 0.0435958144793929 0.0324247560173298 0.02172531651671 0.0117870539298571 0.00285630419258268 -0.00487311717987288 -0.0112674867619542 -0.0162499694274066 -0.0198031518450422 -0.021976319706938 -0.0228800956534349 -0.022676600010807 -0.0215661271007836 -0.0197809727861154 -0.0175779709700105 -0.015182533163022 -0.01277458209894 -0.0104877952084543 -0.00841247475231022 -0.00660113052118208 -0.00507602611058796 -0.00383209406008055 -0.00284495063663801 -0.00208047169548381 -0.00150159039022927 -0.00107260380407364 -0.00076020870893031 -0.000534452370498499 -0.000372293575951881 -0.000256582866872011 -0.000174688176655076 -0.000117365510109529 -7.78405892058804e-05 -5.09527007794715e-05 -3.28486010740644e-05 -2.07879280828798e-05 -1.28659894329268e-05 -7.77755577053193e-06 -4.63600576253124e-06 -2.89193857177672e-06 -2.19417738085296e-06 -2.27585559009459e-06 -2.98349900269967e-06 -4.29138259588306e-06 -6.32307586328127e-06
"" 0.00163441463485559 0.00205049049113399 0.00241525337074195 0.00276257867648932 0.00312626590306284 0.00353993623823624 0.00403678560362545 0.00465030149733474 0.00542681503375107 0.00642060594192489 0.00768403876527478 0.00926670932534521 0.0112145984191388 0.0135692807363476 0.0163700156659219 0.0196548625429005 0.0234532631147111 0.027783680659978 0.0326517519618954 0.0380481681166698 0.043943185447605 0.0502648060107 0.0569146099500365 0.0637804475829081 0.0707376792172918 0.0776507416022551 0.0843747425241773 0.0907380837448783 0.0965429647573055 0.101602699921065 0.105749364600487 0.108838489349698 0.110753249811266 0.111410143708721 0.110767395401698 0.108814288181966 0.105568279146634 0.101075141477741 0.0954079393125199 0.0886660587089866 0.0809965354345175 0.072586317656513 0.063632257904192 0.0543365737504227 0.0449024988673397 0.0355292240534376 0.0264241230195993 0.0178311475998181 0.00997098490210458 0.00302284390707792 -0.00288087235784469 -0.00765869279076263 -0.0112834631270016 -0.0137951031528616 -0.0152847771640194 -0.0158743979641285 -0.015707754357343 -0.0149410949590732 -0.0137336339565609 -0.0122430502546764 -0.0106166525753763 -0.00897233234796856 -0.00739755356293395 -0.00595212003385623 -0.00467207756755149 -0.00357634431264765 -0.00267942954572269 -0.00197455682172151 -0.00143719393640045 -0.00103680356219338 -0.000743690595144158 -0.00053234918485025 -0.000386073182973065 -0.000294638036574548 -0.000248425218562722 -0.000240629431184438 -0.000268809778491066 -0.000336282112471863
"" 0.000487711961431401 0.000499337444474458 0.000498774944922968 0.000494930694950312 0.000496892376865423 0.000513873979459091 0.000555112385547593 0.000629354248733654 0.000740581426473162 0.000889584606205966 0.00107716762183712 0.00130429459154012 0.00157206000074809 0.00188159454039091 0.00224239479445706 0.00268180556239837 0.00322909582153201 0.00391311490753248 0.0047620914055969 0.00580322362336002 0.00706385227633444 0.00858267858498181 0.0104016508538362 0.0125589682034369 0.0150881733555856 0.0180170199160397 0.0213661377432684 0.0251486564112955 0.0293692854582382 0.034021676381367 0.0390873164408068 0.044534611274545 0.0503181431133298 0.0563736626408675 0.0626011329696337 0.0688835701703499 0.075096401014452 0.0811098851970228 0.0867918981388244 0.0920101720315435 0.0966170019088168 0.100457291537815 0.103394098389932 0.105313093631197 0.106125389158563 0.105769602185898 0.104219112719948 0.10149338147825 0.0976388492227962 0.0927246781748449 0.0868418871547497 0.0801014716083236 0.0726331714637671 0.0645993206536565 0.0561819083547882 0.0475649211039216 0.0389303665514325 0.0304539880799365 0.0223007953685027 0.0146403963865362 0.00766100092864153 0.00152211283854826 -0.00365542251519222 -0.00779271952135397 -0.0108549685747009 -0.0128670850015043 -0.0139980013225086 -0.0144470509673844 -0.0143763200307588 -0.0139138294666482 -0.013158946738477 -0.0121896591796913 -0.0111389549412189 -0.0102000324842198 -0.00951615003318089 -0.00919724013253542 -0.00934716905128669 -0.0100928495250067
"" 0.00030995421023003 0.000226807503031683 0.000151843325740428 8.87387185160305e-05 4.12880967827811e-05 1.33573442565281e-05 8.81226610176323e-06 3.1005255090582e-05 7.79204798639627e-05 0.000143936444444413 0.000223433069572077 0.000310936886799044 0.000401127415215118 0.000488784624229373 0.000570756916326835 0.000648266765091025 0.000723119978703882 0.000797230274597898 0.000872640242541799 0.000951466345456835 0.00103688895104618 0.00114051346379151 0.00127786772598637 0.00146457315208883 0.00171633106485178 0.00204880929316567 0.00247751759175118 0.00302303193253159 0.00371329645790986 0.00457597811627317 0.00563764874591065 0.0069234267498871 0.00845643387470573 0.0102596500271252 0.0123651828874043 0.0148045957623451 0.0176041866578497 0.0207839924439271 0.0243565872164806 0.0283256581865191 0.0326831085103598 0.0374083362301873 0.0424694979688875 0.0478232931841635 0.0534147724437322 0.0591773427680566 0.0650200564941421 0.0708024418133404 0.0763753626211762 0.081593366668461 0.0863179188240445 0.0904205540519729 0.0937836588860607 0.096278154745754 0.097779794702411 0.0981923727563816 0.097449316772495 0.0955138885011397 0.0923784506890276 0.0880593169151559 0.0825938533005325 0.0760488671017422 0.0685188092319362 0.060121789868315 0.0509949128227753 0.0412937167982087 0.0312190346183748 0.0209951318782735 0.0108497542349596 0.00100994306106797 -0.00830291082777729 -0.0168800772427996 -0.0246048178516559 -0.0315044904596452 -0.0376571509226864 -0.0431788433605187 -0.0482225512919983 -0.0529812858810179
"" 0.0003242949201 0.000274611549035296 0.000235963197551505 0.000207149971999289 0.000187076479020056 0.000174718554258777 0.000169070574525064 0.000169144825762574 0.000174724114733191 0.000186121213304567 0.00020368482684126 0.000227845128289459 0.000259122373371506 0.00029807995555879 0.000344031527350528 0.000393645224337153 0.000443280195834876 0.000489380347487348 0.00052848700241172 0.000557200467063315 0.000572483420984574 0.000574209394686054 0.00056366232494307 0.000542272483072635 0.000511647994253176 0.000473538138576332 0.000429786791475863 0.00038542407723509 0.000350162589713304 0.000334144882258944 0.000347671733139485 0.000401209510203516 0.000505299912822419 0.000669962284978927 0.00090292276962022 0.00121113485075068 0.00160151777983014 0.00208093933005433 0.00265606751943638 0.00333350117816709 0.00412845057103191 0.00506447602362109 0.00616433278942515 0.00744934057300021 0.00893896520761497 0.0106502060048255 0.0125948603913455 0.0147746337720654 0.017186222273364 0.0198224254653822 0.0226717905457357 0.0257181425522397 0.0289368178291335 0.0322568791712135 0.035577249048791 0.0387971657305772 0.041818233940919 0.0445457556956496 0.0468898333843796 0.0487431912828064 0.0499582717525338 0.0503966855236336 0.0499375917767483 0.0484782326392253 0.0459334118056791 0.0422503785955183 0.0375202161936178 0.0319108122477346 0.0256091370625633 0.0188219369286276 0.0117742105137195 0.00470475049058315 -0.00215577659588059 -0.00860845846892232 -0.0144754940743721 -0.0196007462511002 -0.0238551518530575 -0.0271461201847105
"" 0.000649271170291979 0.00060201582867499 0.000555666754359394 0.000511856943390042 0.000472303728750185 0.000438778803775277 0.000413065530783314 0.000396742540161865 0.000389284455998502 0.00038873333102403 0.000393106278265906 0.000400464791214016 0.000408925813829187 0.000416642454110344 0.000422062140891886 0.000424264099599742 0.000422449787662421 0.000415900868705719 0.000403984925837635 0.000386125891042641 0.000362019637214939 0.000333440701600452 0.000303136111334206 0.000273910383474282 0.000248654090479754 0.000230337436974749 0.00022193645936588 0.000225029937138548 0.000239208929493029 0.000263983006123367 0.000298982166329758 0.000343949305543355 0.000398677743494036 0.00046223663208054 0.000530311486090761 0.000597615524439631 0.000659029047963988 0.000709638280110258 0.000744684706725837 0.00075975693062592 0.000757909028700726 0.000749717298748616 0.000746186286990194 0.000758516945641257 0.000798086990790085 0.000876310817334909 0.00100168043916199 0.00117358332091418 0.00138955279175145 0.00164720442210506 0.00194421508451181 0.00227812729164298 0.00264602077504951 0.00304462019634411 0.00347046267035183 0.00392002025991278 0.00438985571801681 0.00487652672452963 0.00537619459836887 0.00587438183320266 0.00633488935569114 0.00671941680649608 0.00699122251415568 0.00711566037474041 0.00706035468886233 0.00679949048595446 0.00634441569576847 0.00572600598266232 0.00497931211893337 0.00414382723674508 0.00326293579381862 0.00238208419559601 0.00152964577245534 0.000706956947802093 -8.88994976011927e-05 -0.000864979565306035 -0.00163718632141824 -0.00243790718792534
"" 8.71619996076215e-05 3.5485908146113e-05 -1.38721348640661e-05 -5.93730352344611e-05 -9.93877611098515e-05 -0.000132226160836639 -0.000156175935204462 -0.000169673472605187 -0.000172748617721063 -0.000166528336529663 -0.000152175459330899 -0.000130835605232461 -0.000103627705712697 -7.16615522006697e-05 -3.65796144889738e-05 -1.12921952487922e-06 3.18348981106908e-05 5.95225358865956e-05 7.92124820728424e-05 8.82282939738827e-05 8.42544078408017e-05 6.77486830180432e-05 4.04715094618578e-05 4.24724520623456e-06 -3.90166010410319e-05 -8.73388925135785e-05 -0.000138705529082232 -0.000190905003808106 -0.000241408598699697 -0.00028759902937261 -0.000326750298778706 -0.000356033061223424 -0.000372572095971744 -0.000374551118355667 -0.000365200296377199 -0.00034924142494199 -0.000331245582657735 -0.000315597814309189 -0.00030654255436196 -0.000308123593669948 -0.00032026024220477 -0.000338680102576997 -0.000358803032654737 -0.0003758269384736 -0.000384735852601305 -0.000380415972145361 -0.000359566811331119 -0.000324579309609417 -0.000278873274289032 -0.000225572687234267 -0.000167449630605446 -0.000107019721478991 -4.6709908405296e-05 1.17743785826775e-05 6.72541625474459e-05 0.000118714753519198 0.000165442044962181 0.000206983577282808 0.000242926137821729 0.000273367284385408 0.000299972634487789 0.000324988359479271 0.000351336357742931 0.000382628490555608 0.000422870723972672 0.000475223161176457 0.000537164248475839 0.000603802935978226 0.000670985412702747 0.000735524097841158 0.000794871770300372 0.000845992994325385 0.000870991650906574 0.000831990189918568 0.000690960354714182 0.000409634132676119 -5.50480363812674e-05 -0.000758336309600897
